Species,BP,ID,Tank,Rep_tank,Treatment,Rate,Time_load,Time_start,Time_end,Acc_time,Acc_time_min,Trial_time,Trial_time_h,CTmax,Date,Age,M1,M2,M3,SL,BW,logBW,BW_centred_all,Mean_BW,CI,Protein,CS,CS_date,LDH,LDH_date
A.poly,AP2,AP2_21_5.0_08,30A,A,30,5,6:10:00,7:15:00,9:15:00,1:05:00,65,2:00:00,2,38.04,11-Jan-18,21,15.011,15.082,15.16,15.08,21.91,1.340642378,13.25832229,,0.00638908,11.4745775,7.35E-02,28-Mar-18,2.175519,28-Mar-18
A.poly,AP2,AP2_21_5.0_09,30B,B,30,5,6:27:00,7:15:00,9:15:00,0:48:00,48,2:00:00,2,38.29,11-Jan-18,21,14.363,14.56,14.426,14.45,17.26,1.237040791,8.608322286,,0.005720543,9.630171282,0.277095,11-Apr-18,11.923164,11-Apr-18
A.poly,AP2,AP2_21_5.0_10,28A,A,28,5,6:44:00,7:15:00,9:15:00,0:31:00,31,2:00:00,2,38.16,11-Jan-18,21,14.556,14.516,14.483,14.52,20.18,1.304921162,11.52832229,,0.006592062,10.19668513,0.101704,11-Apr-18,11.381843,10-Apr-18
A.poly,AP2,AP2_21_5.0_11,30B,B,30,5,6:26:00,7:15:00,9:15:00,0:49:00,49,2:00:00,2,38.06,11-Jan-18,21,13.997,14.114,14.265,14.13,17.49,1.242789809,8.838322286,,0.006199595,11.61279929,9.70E-02,27-Mar-18,9.833455,27-Mar-18
A.poly,AP2,AP2_21_5.0_12,28B,B,28,5,6:57:00,7:15:00,9:15:00,0:18:00,18,2:00:00,2,38.25,11-Jan-18,21,13.165,13.079,13.097,13.11,15.19,1.181557774,6.538322286,,0.006741394,9.346267987,0.117353,27-Mar-18,10.427266,27-Mar-18
A.poly,AP3,AP3_07_Control_01,28B,B,28,Control,7:40:00,8:00:00,0:45:00,0:20:00,20,16:45:00,16.75,,4-Feb-18,7,9.212,9.175,9.161,9.18,3.53,0.547774705,-5.121677714,,0.00456296,2.398049138,0.429218,9-May-18,12.96806,9-May-18
A.poly,AP3,AP3_07_Control_02,30B,B,30,Control,6:02:00,8:00:00,0:45:00,1:58:00,118,16:45:00,16.75,,4-Feb-18,7,9.545,9.532,9.518,9.53,3.85,0.58546073,-4.801677714,,0.004448177,2.723826715,0.463658,9-May-18,12.019628,9-May-18
A.poly,AP3,AP3_07_Control_03,28B,B,28,Control,7:39:00,8:00:00,0:45:00,0:21:00,21,16:45:00,16.75,,4-Feb-18,7,9.537,9.553,9.62,9.57,4.24,0.627365857,-4.411677714,,0.004837601,2.681274078,0.507489,9-May-18,16.224466,9-May-18
A.poly,AP3,AP3_07_Control_04,28B,B,28,Control,7:38:00,8:00:00,0:45:00,0:22:00,22,16:45:00,16.75,,4-Feb-18,7,9.578,9.594,9.563,9.58,3.95,0.596597096,-4.701677714,,0.004492629,0.384817139,3.408525,9-May-18,91.298986,9-May-18
A.poly,AP3,AP3_07_Control_05,30A,A,30,Control,6:37:00,8:00:00,0:45:00,1:23:00,83,16:45:00,16.75,,4-Feb-18,7,9.582,9.562,9.542,9.56,4.1,0.612783857,-4.551677714,,0.004692564,4.135588873,0.251999,9-May-18,7.951458,9-May-18
A.poly,AP3,AP3_07_Control_06,28A,A,28,Control,7:07:00,8:00:00,0:45:00,0:53:00,53,16:45:00,16.75,,4-Feb-18,7,9.269,9.23,9.177,9.23,3.69,0.567026366,-4.961677714,,0.004692683,2.719912956,0.497466,9-May-18,13.897607,9-May-18
A.poly,AP3,AP3_07_Control_07,30B,B,30,Control,6:06:00,8:00:00,0:45:00,1:54:00,114,16:45:00,16.75,,4-Feb-18,7,9.562,9.529,9.581,9.56,4.69,0.671172843,-3.961677714,,0.005367835,1.68231944,0.836666,4-May-18,19.672641,4-May-18
A.poly,AP3,AP3_07_Control_08,30A,A,30,Control,6:38:00,8:00:00,0:45:00,1:22:00,82,16:45:00,16.75,,4-Feb-18,7,9.872,9.859,9.935,9.89,4.66,0.668385917,-3.991677714,,0.004817226,5.45284982,0.224847,9-May-18,7.319284,9-May-18
A.poly,AP3,AP3_07_Control_09,30A,A,30,Control,6:35:00,8:00:00,0:45:00,1:25:00,85,16:45:00,16.75,,4-Feb-18,7,9.85,9.784,9.789,9.81,4.53,0.656098202,-4.121677714,,0.004798342,2.941735798,0.473156,9-May-18,12.569516,9-May-18
A.poly,AP3,AP3_07_Control_10,28A,A,28,Control,7:05:00,8:00:00,0:45:00,0:55:00,55,16:45:00,16.75,,4-Feb-18,7,9.515,9.49,9.496,9.5,4.3,0.633468456,-4.351677714,,0.005015308,4.996834386,0.277809,4-May-18,9.811032,4-May-18
A.poly,AP3,AP3_07_Control_11,30B,B,30,Control,6:04:00,8:00:00,0:45:00,1:56:00,116,16:45:00,16.75,,4-Feb-18,7,10.019,10.041,10.082,10.05,4.73,0.674861141,-3.921677714,,0.004659754,2.115360812,0.774079,3-May-18,17.769497,3-May-18
A.poly,AP3,AP3_07_Control_12,28A,A,28,Control,7:09:00,8:00:00,0:45:00,0:51:00,51,16:45:00,16.75,,4-Feb-18,7,8.962,8.932,8.902,8.93,2.99,0.475671188,-5.661677714,,0.004198719,2.748215929,0.581577,3-May-18,11.062196,3-May-18
A.poly,AP3,AP3_07_0.5_01,30A,A,30,0.5,6:42:00,8:00:00,0:45:00,1:18:00,78,16:45:00,16.75,36.31,4-Feb-18,7,8.99,8.931,8.91,8.94,4.12,0.614897216,-4.531677714,,0.005766133,3.20224004,0.302037,9-May-18,11.593315,9-May-18
A.poly,AP3,AP3_07_0.5_02,30B,B,30,0.5,6:18:00,8:00:00,0:30:00,1:42:00,102,16:30:00,16.5,36.19,4-Feb-18,7,8.944,8.891,8.912,8.92,3.92,0.593286067,-4.731677714,,0.005523209,2.387190012,0.455288,3-May-18,16.673927,3-May-18
A.poly,AP3,AP3_07_0.5_03,28B,B,28,0.5,7:45:00,8:00:00,0:15:00,0:15:00,15,16:15:00,16.25,36.55,4-Feb-18,7,8.953,8.984,8.91,8.95,3.54,0.549003262,-5.111677714,,0.004937808,1.92389697,0.803182,3-May-18,13.247717,3-May-18
A.poly,AP3,AP3_07_0.5_04,30B,B,30,0.5,6:07:00,8:00:00,0:30:00,1:53:00,113,16:30:00,16.5,36.18,4-Feb-18,7,8.8,8.844,9.024,8.89,4,0.602059991,-4.651677714,,0.005693177,1.205550303,0.920031,4-May-18,27.055544,4-May-18
A.poly,AP3,AP3_07_0.5_05,30A,A,30,0.5,6:40:00,8:00:00,23:45:00,1:20:00,80,15:45:00,15.75,36.17,4-Feb-18,7,9.413,9.386,9.289,9.36,4.43,0.646403726,-4.221677714,,0.005402269,3.631141853,0.277512,9-May-18,10.42493,9-May-18
A.poly,AP3,AP3_07_0.5_06,28A,A,28,0.5,7:16:00,8:00:00,0:15:00,0:44:00,44,16:15:00,16.25,36.26,4-Feb-18,7,8.513,8.591,8.556,8.55,3.22,0.507855872,-5.431677714,,0.005151783,2.854882058,0.338709,9-May-18,12.282408,9-May-18
A.poly,AP3,AP3_07_0.5_07,28B,B,28,0.5,7:43:00,8:00:00,0:15:00,0:17:00,17,16:15:00,16.25,36.36,4-Feb-18,7,8.486,8.623,8.551,8.55,3.61,0.557507202,-5.041677714,,0.005775756,2.131257257,0.45767,3-May-18,20.754338,3-May-18
A.poly,AP3,AP3_07_0.5_08,30A,A,30,0.5,6:44:00,8:00:00,0:00:00,1:16:00,76,16:00:00,16,36.32,4-Feb-18,7,9.059,8.987,8.96,9,4.33,0.636487896,-4.321677714,,0.005939643,3.330085773,0.350406,9-May-18,12.260843,9-May-18
A.poly,AP3,AP3_07_0.5_09,28A,A,28,0.5,7:14:00,8:00:00,0:15:00,0:46:00,46,16:15:00,16.25,36.44,4-Feb-18,7,8.509,8.486,8.565,8.52,3.7,0.568201724,-4.951677714,,0.005982503,1.062713117,1.189289,2-May-18,34.14277,2-May-18
A.poly,AP3,AP3_07_0.5_10,28A,A,28,0.5,7:18:00,8:00:00,0:15:00,0:42:00,42,16:15:00,16.25,36.49,4-Feb-18,7,8.125,8.204,8.109,8.15,3.02,0.480006943,-5.631677714,,0.005578714,1.580003889,0.58051,3-May-18,22.274031,3-May-18
A.poly,AP3,AP3_07_0.5_11,30B,B,30,0.5,6:17:00,8:00:00,0:00:00,1:43:00,103,16:00:00,16,36.22,4-Feb-18,7,9.01,8.931,8.921,8.95,3.81,0.580924976,-4.841677714,,0.00531442,2.322897726,0.631108,3-May-18,15.801701,3-May-18
A.poly,AP3,AP3_07_0.5_12,28B,B,28,0.5,7:44:00,8:00:00,0:30:00,0:16:00,16,16:30:00,16.5,36.38,4-Feb-18,7,8.473,8.527,8.478,8.49,3.8,0.579783597,-4.851677714,,0.006209556,2.757029459,0.364906,9-May-18,14.493931,9-May-18
A.poly,AP3,AP3_07_1.0_01,28A,A,28,1,7:25:00,8:00:00,16:15:00,0:35:00,35,8:15:00,8.25,36.37,4-Feb-18,7,8.17,8.099,8.042,8.1,3.85,0.58546073,-4.801677714,,0.007244454,3.446121709,0.37376,9-May-18,9.867021,9-May-18
A.poly,AP3,AP3_07_1.0_02,30A,A,30,1,6:48:00,8:00:00,16:15:00,1:12:00,72,8:15:00,8.25,36.36,4-Feb-18,7,9.292,9.243,9.23,9.26,4.55,0.658011397,-4.101677714,,0.005730314,3.211425437,0.459834,9-May-18,13.944137,9-May-18
A.poly,AP3,AP3_07_1.0_03,28A,A,28,1,7:24:00,8:00:00,16:30:00,0:36:00,36,8:30:00,8.5,36.8,4-Feb-18,7,8.641,8.643,8.635,8.64,3,0.477121255,-5.651677714,,0.004651361,2.243238877,0.478301,3-May-18,18.514532,3-May-18
A.poly,AP3,AP3_07_1.0_04,30B,B,30,1,6:23:00,8:00:00,16:15:00,1:37:00,97,8:15:00,8.25,36.44,4-Feb-18,7,8.902,8.914,8.891,8.9,4.22,0.625312451,-4.431677714,,0.005986079,2.533941474,0.447497,4-May-18,16.586274,4-May-18
A.poly,AP3,AP3_07_1.0_05,30B,B,30,1,6:21:00,8:00:00,16:30:00,1:39:00,99,8:30:00,8.5,36.71,4-Feb-18,7,8.775,8.796,8.752,8.77,3.1,0.491361694,-5.551677714,,0.004595819,1.788070684,0.745465,3-May-18,21.093309,3-May-18
A.poly,AP3,AP3_07_1.0_06,30A,A,30,1,6:46:00,8:00:00,16:15:00,1:14:00,74,8:15:00,8.25,36.43,4-Feb-18,7,9.17,9.172,9.173,9.17,4.46,0.649334859,-4.191677714,,0.005783981,2.695581035,0.595982,3-May-18,12.852922,3-May-18
A.poly,AP3,AP3_07_1.0_07,30A,A,30,1,6:48:00,8:00:00,16:30:00,1:12:00,72,8:30:00,8.5,36.63,4-Feb-18,7,8.705,8.678,8.687,8.69,5.1,0.707570176,-3.551677714,,0.007771607,2.359440987,0.517025,4-May-18,16.594415,4-May-18
A.poly,AP3,AP3_07_1.0_08,28B,B,28,1,7:48:00,8:00:00,16:30:00,0:12:00,12,8:30:00,8.5,36.56,4-Feb-18,7,8.645,8.614,8.632,8.63,3.82,0.582063363,-4.831677714,,0.005943345,0.845058273,1.770868,3-May-18,39.99607,3-May-18
A.poly,AP3,AP3_07_1.0_09,28B,B,28,1,7:32:00,8:00:00,16:30:00,0:28:00,28,8:30:00,8.5,36.57,4-Feb-18,7,8.507,8.533,8.52,8.52,3.59,0.555094449,-5.061677714,,0.005804645,1.376970388,0.858655,9-May-18,29.000152,9-May-18
A.poly,AP3,AP3_07_1.0_10,28A,A,28,1,7:23:00,8:00:00,16:30:00,0:37:00,37,8:30:00,8.5,36.51,4-Feb-18,7,8.568,8.545,8.698,8.6,3.57,0.552668216,-5.081677714,,0.005612713,2.63087084,0.422793,9-May-18,13.254446,9-May-18
A.poly,AP3,AP3_07_1.0_11,30B,B,30,1,6:19:00,8:00:00,16:30:00,1:41:00,101,8:30:00,8.5,36.68,4-Feb-18,7,9.208,9.181,9.217,9.2,4.27,0.630427875,-4.381677714,,0.005483583,3.04008966,0.376341,9-May-18,11.340135,9-May-18
A.poly,AP3,AP3_07_1.0_12,28B,B,28,1,7:49:00,8:00:00,16:15:00,0:11:00,11,8:15:00,8.25,36.35,4-Feb-18,7,8.174,8.191,8.188,8.18,3.36,0.526339277,-5.291677714,,0.006138742,3.070270251,0.242849,9-May-18,11.660792,9-May-18
A.poly,AP3,AP3_07_5.0_01,30A,A,30,5,6:56:00,8:00:00,10:00:00,1:04:00,64,2:00:00,2,37.69,4-Feb-18,7,8.594,8.63,8.631,8.62,4.18,0.621176282,-4.471677714,,0.006526111,2.60196864,0.532977,3-May-18,17.717051,3-May-18
A.poly,AP3,AP3_07_5.0_02,30B,B,30,5,6:27:00,8:00:00,10:00:00,1:33:00,93,2:00:00,2,38.26,4-Feb-18,7,8.513,8.533,8.557,8.53,4.81,0.682145076,-3.841677714,,0.007749934,2.736282495,0.320748,4-May-18,14.172904,4-May-18
A.poly,AP3,AP3_07_5.0_03,30A,A,30,5,6:53:00,8:00:00,10:00:00,1:07:00,67,2:00:00,2,38.67,4-Feb-18,7,8.777,8.761,8.768,8.77,4.59,0.661812686,-4.061677714,,0.006804777,3.803040002,0.345724,9-May-18,12.247094,9-May-18
A.poly,AP3,AP3_07_5.0_04,28B,B,28,5,7:53:00,8:00:00,10:00:00,0:07:00,7,2:00:00,2,38.19,4-Feb-18,7,7.852,7.864,7.901,7.87,3.66,0.563481085,-4.991677714,,0.007508564,2.740158321,0.416885,9-May-18,16.766257,9-May-18
A.poly,AP3,AP3_07_5.0_05,30B,B,30,5,6:28:00,8:00:00,10:00:00,1:32:00,92,2:00:00,2,38.2,4-Feb-18,7,8.743,8.766,8.749,8.75,3.47,0.540329475,-5.181677714,,0.005179708,2.394255099,0.472421,3-May-18,20.846282,3-May-18
A.poly,AP3,AP3_07_5.0_06,30B,B,30,5,6:25:00,8:00:00,10:00:00,1:35:00,95,2:00:00,2,38.34,4-Feb-18,7,8.331,8.334,8.342,8.34,3.81,0.580924976,-4.841677714,,0.006567904,2.60735431,0.412287,4-May-18,18.33958,4-May-18
A.poly,AP3,AP3_07_5.0_07,28A,A,28,5,7:28:00,8:00:00,10:00:00,0:32:00,32,2:00:00,2,38.37,4-Feb-18,7,8.022,8.05,8.101,8.06,3.38,0.5289167,-5.271677714,,0.006455228,2.131257257,0.45767,3-May-18,207.54338,3-May-18
A.poly,AP3,AP3_07_5.0_08,30A,A,30,5,6:55:00,8:00:00,10:00:00,1:05:00,65,2:00:00,2,38.49,4-Feb-18,7,8.772,8.774,8.785,8.78,4.49,0.652246341,-4.161677714,,0.006633806,2.415803613,0.647739,3-May-18,18.303716,3-May-18
A.poly,AP3,AP3_07_5.0_09,28A,A,28,5,7:29:00,8:00:00,10:00:00,0:31:00,31,2:00:00,2,38.61,4-Feb-18,7,8.253,8.22,8.235,8.24,4.04,0.606381365,-4.611677714,,0.00722104,3.272161533,0.432991,9-May-18,16.768453,9-May-18
A.poly,AP3,AP3_07_5.0_10,28B,B,28,5,5:57:00,8:00:00,10:00:00,2:03:00,123,2:00:00,2,37.62,4-Feb-18,7,7.65,7.656,7.662,7.66,3.42,0.534026106,-5.231677714,,0.007609214,1.2913025,0.923596,9-May-18,28.025763,9-May-18
A.poly,AP3,AP3_07_5.0_11,28B,B,28,5,7:55:00,8:00:00,10:00:00,0:05:00,5,2:00:00,2,38.45,4-Feb-18,7,8.176,8.155,8.16,8.16,3.78,0.5774918,-4.871677714,,0.006956989,2.000553158,0.620299,3-May-18,23.106681,3-May-18
A.poly,AP3,AP3_07_5.0_12,28A,A,28,5,7:30:00,8:00:00,10:00:00,0:30:00,30,2:00:00,2,38.5,4-Feb-18,7,8.266,8.27,8.32,8.29,4.12,0.614897216,-4.531677714,,0.007231587,0.526952757,2.745243,3-May-18,73.501557,3-May-18
A.poly,AP3,AP3_14_Control_01,28A,A,28,Control,6:41:00,7:30:00,23:00:00,0:49:00,49,15:30:00,15.5,,11-Feb-18,14,11.811,11.847,11.776,11.81,7.5,0.875061263,-1.151677714,,0.004553146,4.593975237,0.405471,4-May-18,16.911196,4-May-18
A.poly,AP3,AP3_14_Control_02,30A,A,30,Control,6:08:00,7:30:00,23:00:00,1:22:00,82,15:30:00,15.5,,11-Feb-18,14,13.041,13.065,13.104,13.07,10.43,1.018284308,1.778322286,,0.004671513,4.996149802,0.357982,3-May-18,18.062996,3-May-18
A.poly,AP3,AP3_14_Control_03,30A,A,30,Control,6:07:00,7:30:00,23:00:00,1:23:00,83,15:30:00,15.5,,11-Feb-18,14,12.708,12.637,12.717,12.69,8.96,0.95230801,0.308322286,,0.004384531,3.960030286,0.44005,9-May-18,13.809714,9-May-18
A.poly,AP3,AP3_14_Control_04,30A,A,30,Control,6:09:00,7:30:00,23:00:00,1:21:00,81,15:30:00,15.5,,11-Feb-18,14,13.157,13.233,13.164,13.18,10.81,1.033825694,2.158322286,,0.004721494,5.751230913,0.312558,3-May-18,17.334636,3-May-18
A.poly,AP3,AP3_14_Control_05,28B,B,28,Control,7:03:00,7:30:00,23:00:00,0:27:00,27,15:30:00,15.5,,11-Feb-18,14,12.302,12.308,12.292,12.3,7.7,0.886490725,-0.951677714,,0.004137856,4.887875682,0.331586,9-May-18,11.057606,9-May-18
A.poly,AP3,AP3_14_Control_06,28A,A,28,Control,6:43:00,7:30:00,23:00:00,0:47:00,47,15:30:00,15.5,,11-Feb-18,14,11.625,11.64,11.6,11.62,,,,,,,,,,
A.poly,AP3,AP3_14_Control_07,30B,B,30,Control,6:25:00,7:30:00,23:00:00,1:05:00,65,15:30:00,15.5,,11-Feb-18,14,12.813,12.832,12.806,12.82,9.16,0.961895474,0.508322286,,0.004347418,6.316939684,0.272413,4-May-18,11.928103,4-May-18
A.poly,AP3,AP3_14_Control_08,30B,B,30,Control,6:22:00,7:30:00,23:00:00,1:08:00,68,15:30:00,15.5,,11-Feb-18,14,12.719,12.689,12.648,12.69,8.32,0.920123326,-0.331677714,,0.00407135,3.960761386,0.418429,3-May-18,14.998645,3-May-18
A.poly,AP3,AP3_14_Control_09,28B,B,28,Control,7:05:00,7:30:00,23:00:00,0:25:00,25,15:30:00,15.5,,11-Feb-18,14,12.385,12.393,12.373,12.38,7.64,0.883093359,-1.011677714,,0.004026534,3.871923782,0.482006,2-May-18,17.426112,2-May-18
A.poly,AP3,AP3_14_Control_10,28A,A,28,Control,6:42:00,7:30:00,23:00:00,0:48:00,48,15:30:00,15.5,,11-Feb-18,14,11.511,11.47,11.511,11.5,6.19,0.791690649,-2.461677714,,0.004070025,3.488283732,0.527182,3-May-18,13.187566,3-May-18
A.poly,AP3,AP3_14_Control_11,28B,B,28,Control,7:04:00,7:30:00,23:00:00,0:26:00,26,15:30:00,15.5,,11-Feb-18,14,12.808,12.91,12.833,12.85,9.05,0.956648579,0.398322286,,0.004265198,4.588129755,0.420339,2-May-18,9.270635,2-May-18
A.poly,AP3,AP3_14_Control_12,30B,B,30,Control,6:24:00,7:30:00,23:00:00,1:06:00,66,15:30:00,15.5,,11-Feb-18,14,14.509,14.589,14.556,14.55,11.92,1.076276255,3.268322286,,0.003869789,5.391794641,0.417971,3-May-18,17.549726,3-May-18
A.poly,AP3,AP3_14_0.5_01,28A,A,28,0.5,6:44:00,7:30:00,22:15:00,0:46:00,46,14:45:00,14.75,36,11-Feb-18,14,12.043,12.057,12.106,12.07,8.43,0.925827575,-0.221677714,,0.004794085,3.857112282,0.422396,9-May-18,12.491483,9-May-18
A.poly,AP3,AP3_14_0.5_02,30B,B,30,0.5,6:26:00,7:30:00,22:15:00,1:04:00,64,14:45:00,14.75,36.06,11-Feb-18,14,12.005,11.988,11.973,11.99,8.5,0.929418926,-0.151677714,,0.004931299,2.767962705,0.570113,9-May-18,20.188355,9-May-18
A.poly,AP3,AP3_14_0.5_03,28A,A,28,0.5,6:45:00,7:30:00,22:15:00,0:45:00,45,14:45:00,14.75,35.89,11-Feb-18,14,11.961,11.97,11.884,11.94,8.46,0.927370363,-0.191677714,,0.004970011,5.011914675,0.294115,4-May-18,11.014439,4-May-18
A.poly,AP3,AP3_14_0.5_04,28B,B,28,0.5,7:06:00,7:30:00,22:15:00,0:24:00,24,14:45:00,14.75,35.94,11-Feb-18,14,12.518,12.54,12.645,12.57,9.82,0.992111488,1.168322286,,0.00494431,4.948283841,0.330567,3-May-18,10.478364,3-May-18
A.poly,AP3,AP3_14_0.5_05,30A,A,30,0.5,6:11:00,7:30:00,22:15:00,1:19:00,79,14:45:00,14.75,36,11-Feb-18,14,12.445,12.388,12.501,12.44,10.49,1.020775488,1.838322286,,0.005448969,3.977044336,0.509642,2-May-18,21.827674,2-May-18
A.poly,AP3,AP3_14_0.5_06,28A,A,28,0.5,6:46:00,7:30:00,22:45:00,0:44:00,44,15:15:00,15.25,36.05,11-Feb-18,14,12.225,12.152,12.222,12.2,8.51,0.92992956,-0.141677714,,0.004686516,3.647601431,0.422268,3-May-18,3.723373,3-May-18
A.poly,AP3,AP3_14_0.5_07,28B,B,28,0.5,7:09:00,7:30:00,22:15:00,0:21:00,21,14:45:00,14.75,35.95,11-Feb-18,14,12.32,12.427,12.301,12.35,9.53,0.979092901,0.878322286,,0.005059319,5.240770489,0.333916,4-May-18,14.095411,4-May-18
A.poly,AP3,AP3_14_0.5_08,30B,B,30,0.5,6:27:00,7:30:00,22:30:00,1:03:00,63,15:00:00,15,36.04,11-Feb-18,14,12.617,12.589,12.683,12.63,10.21,1.009025742,1.558322286,,0.005067756,3.34468585,0.412614,3-May-18,2.449778,3-May-18
A.poly,AP3,AP3_14_0.5_09,30A,A,30,0.5,6:10:00,7:30:00,22:15:00,1:20:00,80,14:45:00,14.75,35.95,11-Feb-18,14,13.375,13.372,13.394,13.38,12.57,1.099335278,3.918322286,,0.005247675,5.623343577,0.327505,9-May-18,15.670117,9-May-18
A.poly,AP3,AP3_14_0.5_10,30B,B,30,0.5,6:28:00,7:30:00,22:15:00,1:02:00,62,14:45:00,14.75,35.87,11-Feb-18,14,12.183,12.193,12.165,12.18,9.36,0.971275849,0.708322286,,0.00518005,3.293287346,0.449852,3-May-18,13.021271,3-May-18
A.poly,AP3,AP3_14_0.5_11,30A,A,30,0.5,6:12:00,7:30:00,23:00:00,1:18:00,78,15:30:00,15.5,36.19,11-Feb-18,14,12.667,12.667,12.572,12.64,10.38,1.016197354,1.728322286,,0.005139917,5.509274403,0.297028,9-May-18,13.140965,9-May-18
A.poly,AP3,AP3_14_0.5_12,28B,B,28,0.5,7:08:00,7:30:00,22:15:00,0:22:00,22,14:45:00,14.75,36.03,11-Feb-18,14,11.787,11.797,11.782,11.79,8.72,0.940516485,0.068322286,,0.005320777,3.433882566,0.339055,3-May-18,14.24338,3-May-18
A.poly,AP3,AP3_14_1.0_01,28B,B,28,1,7:13:00,7:30:00,15:30:00,0:17:00,17,8:00:00,8,36.42,11-Feb-18,14,11.064,11.078,11.135,11.09,8.42,0.925312091,-0.231677714,,0.006173301,6.330904859,0.290198,9-May-18,8.180452,9-May-18
A.poly,AP3,AP3_14_1.0_02,30A,A,30,1,6:15:00,7:30:00,15:15:00,1:15:00,75,7:45:00,7.75,36.15,11-Feb-18,14,11.476,11.479,11.459,11.47,9.38,0.972202838,0.728322286,,0.006216023,3.959716772,0.404593,2-May-18,2.372074,2-May-18
A.poly,AP3,AP3_14_1.0_03,30B,B,30,1,6:29:00,7:30:00,15:15:00,1:01:00,61,7:45:00,7.75,36.11,11-Feb-18,14,11.495,11.473,11.552,11.51,9.64,0.984077034,0.988322286,,0.00632195,5.057984129,0.336983,4-May-18,13.323549,4-May-18
A.poly,AP3,AP3_14_1.0_04,28B,B,28,1,7:16:00,7:30:00,15:15:00,0:14:00,14,7:45:00,7.75,36.1,11-Feb-18,14,11.243,11.273,11.232,11.25,7.93,0.899273187,-0.721677714,,0.005569492,3.565175595,0.54086,2-May-18,16.582279,2-May-18
A.poly,AP3,AP3_14_1.0_05,28B,B,28,1,7:12:00,7:30:00,15:15:00,0:18:00,18,7:45:00,7.75,36.03,11-Feb-18,14,11.652,11.654,11.697,11.67,9.51,0.978180517,0.858322286,,0.005983674,4.754722834,0.412385,2-May-18,10.65228,2-May-18
A.poly,AP3,AP3_14_1.0_06,30B,B,30,1,6:31:00,7:30:00,15:15:00,0:59:00,59,7:45:00,7.75,36.05,11-Feb-18,14,11.721,11.745,11.718,11.73,10.31,1.013258665,1.658322286,,0.006387996,4.167768419,0.395259,3-May-18,16.838458,3-May-18
A.poly,AP3,AP3_14_1.0_07,28A,A,28,1,6:49:00,7:30:00,15:30:00,0:41:00,41,8:00:00,8,36.33,11-Feb-18,14,10.975,10.941,10.957,10.96,7.97,0.901458321,-0.681677714,,0.00605378,3.742710127,0.522809,2-May-18,13.103928,2-May-18
A.poly,AP3,AP3_14_1.0_08,30A,A,30,1,6:13:00,7:30:00,15:30:00,1:17:00,77,8:00:00,8,36.28,11-Feb-18,14,13.19,13.154,13.166,13.17,11.31,1.053462605,2.658322286,,0.004951141,4.375279827,0.470433,2-May-18,17.195447,2-May-18
A.poly,AP3,AP3_14_1.0_09,30A,A,30,1,6:14:00,7:30:00,15:30:00,1:16:00,76,8:00:00,8,36.35,11-Feb-18,14,12.024,12.026,12.004,12.02,9.21,0.96425963,0.558322286,,0.0053033,3.865403286,0.480175,2-May-18,16.442307,2-May-18
A.poly,AP3,AP3_14_1.0_10,28A,A,28,1,6:52:00,7:30:00,15:30:00,0:38:00,38,8:00:00,8,36.26,11-Feb-18,14,11.757,11.596,11.645,11.67,9.12,0.959994838,0.468322286,,0.005738287,5.399196382,0.26372,4-May-18,14.0084,4-May-18
A.poly,AP3,AP3_14_1.0_11,30B,B,30,1,6:30:00,7:30:00,15:15:00,1:00:00,60,7:45:00,7.75,36.11,11-Feb-18,14,13.088,13.04,13.062,13.06,12.45,1.095169351,3.798322286,,0.005589073,3.445539959,0.423359,3-May-18,20.887577,3-May-18
A.poly,AP3,AP3_14_1.0_12,28A,A,28,1,6:54:00,7:30:00,15:15:00,0:36:00,36,7:45:00,7.75,35.86,11-Feb-18,14,11.353,11.326,11.343,11.34,8.46,0.927370363,-0.191677714,,0.005801378,4.359055633,0.34381,3-May-18,20.278905,3-May-18
A.poly,AP3,AP3_14_5.0_01,30A,A,30,5,6:19:00,7:30:00,9:30:00,1:11:00,71,2:00:00,2,37.72,11-Feb-18,14,11.752,11.756,11.686,11.73,11.69,1.067814511,3.038322286,,0.007243033,5.739397201,0.342832,2-May-18,15.428372,2-May-18
A.poly,AP3,AP3_14_5.0_02,30B,B,30,5,6:39:00,7:30:00,9:30:00,0:51:00,51,2:00:00,2,37.8,11-Feb-18,14,11.346,11.336,11.339,11.34,9.7,0.986771734,1.048322286,,0.006651699,5.757467586,0.265179,9-May-18,16.170806,9-May-18
A.poly,AP3,AP3_14_5.0_03,28A,A,28,5,7:00:00,7:30:00,9:30:00,0:30:00,30,2:00:00,2,37.86,11-Feb-18,14,10.823,10.886,10.87,10.86,9.33,0.969881644,0.678322286,,0.007284373,4.633534241,0.40045,3-May-18,11.843411,3-May-18
A.poly,AP3,AP3_14_5.0_04,30B,B,30,5,6:32:00,7:30:00,9:30:00,0:58:00,58,2:00:00,2,37.82,11-Feb-18,14,11.562,11.581,11.608,11.58,10.17,1.007320953,1.518322286,,0.006549306,5.228651145,0.306977,9-May-18,17.921748,9-May-18
A.poly,AP3,AP3_14_5.0_05,28A,A,28,5,6:58:00,7:30:00,9:30:00,0:32:00,32,2:00:00,2,38.08,11-Feb-18,14,11.746,11.781,11.761,11.76,8.61,0.935003151,-0.041677714,,0.005293966,5.736597134,0.307143,4-May-18,20.002141,4-May-18
